;num_a;num_b;num_c;num_ç;num_d;num_e;num_f;num_g;num_h;num_i;num_j;num_k;num_l;num_m;num_n;num_ñ;num_o;num_p;num_q;num_r;num_s;num_t;num_u;num_v;num_w;num_x;num_y;num_z;num_sch;num_ch;num_sh;num_gn;num_esszett;num_ssh;num_ix;num_ll;num_œ;num_à;num_á;num_â;num_ä;num_è;num_é;num_ê;num_ë;num_ì;num_í;num_î;num_ï;num_ò;num_ó;num_ô;num_ö;num_ù;num_ú;num_û;num_ü;num_consonants;num_vowels;num_triple_vowels;num_triple_consonants;num_capital;max_length_word;mean_length_words
11346;6;0;3;0;1;16;0;0;1;7;0;0;7;1;7;0;6;4;0;5;12;8;3;2;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;43;52;0;0;1;13;4.809523809523809
11347;0;0;1;0;0;4;2;0;3;2;0;0;0;2;2;0;5;1;0;3;3;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;22;0;1;4;13;4.714285714285714
11348;6;3;5;0;6;14;3;2;7;10;0;0;8;1;7;0;2;1;0;5;4;5;2;2;0;0;0;1;1;5;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;35;68;0;6;5;13;6.6
11349;0;0;2;0;1;7;0;1;3;3;1;1;1;2;4;0;1;0;0;3;1;0;0;1;2;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;26;0;4;1;14;9.25
11350;4;3;5;0;7;26;1;2;6;15;1;2;8;7;11;0;6;0;0;13;9;8;4;2;1;0;1;1;1;4;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;56;96;0;8;8;14;7.3
11351;5;3;1;0;0;11;3;2;2;4;0;1;2;0;3;0;1;1;0;4;3;4;2;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;32;2;3;3;18;7.714285714285714
11352;5;0;1;0;1;4;0;1;1;1;0;0;1;0;2;0;1;0;0;3;2;3;1;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;20;0;3;1;13;5.166666666666667
11353;2;0;2;0;4;8;1;1;3;4;0;0;3;2;1;0;0;0;0;3;4;2;3;0;1;0;0;1;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18;32;1;5;2;15;5.333333333333333
11354;3;1;0;0;1;4;0;2;0;2;0;1;0;1;3;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;12;0;1;2;9;5.25
11355;4;1;1;0;3;8;0;4;2;3;0;1;1;0;4;0;0;0;0;4;2;2;2;0;3;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;32;0;1;1;10;5.666666666666667
11356;2;3;4;0;10;18;2;6;10;9;1;0;4;0;13;0;4;1;0;6;8;9;4;0;2;0;0;0;3;4;0;1;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;88;0;10;7;13;6.368421052631579
11357;3;1;2;0;3;12;0;5;2;8;0;1;3;2;8;0;2;0;0;1;7;2;0;0;1;0;0;2;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;27;43;0;1;3;14;6.181818181818182
